administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,total_pages,total_duration,product_page_share,product_duration_share,avg_time_per_page,admin_to_product_ratio,info_to_product_ratio,exit_minus_bounce,bounce_x_exit,log1p_administrative_duration,log1p_informational_duration,log1p_product_related_duration,log1p_total_duration,log1p_total_pages,revenue
8,47.0,0,0.0,18,1796.583333,0.0,0.02173913,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,0,26,1843.583333,0.692307692281065,0.974506170044132,70.90705126650357,0.44444444441975306,0.0,0.02173913,0.0,3.871201010907891,0.0,7.494198449021282,7.520008695197532,3.295836866004329,0
3,63.0,0,0.0,2,14.6,0.0,0.016666667,0.0,0.0,Oct,1,1,1,2,New_Visitor,0,5,77.6,0.39999999992,0.18814432989448268,15.519999996895999,1.49999999925,0.0,0.016666667,0.0,4.1588830833596715,0.0,2.747270914255491,4.364371699435161,1.791759469228055,0
2,70.0,0,0.0,18,443.0,0.0,0.02,24.2865,0.0,May,2,5,5,4,New_Visitor,1,20,513.0,0.899999999955,0.8635477582829171,25.6499999987175,0.11111111110493826,0.0,0.02,0.0,4.2626798770413155,0.0,6.095824562432225,6.2422232654551655,3.044522437723423,1
0,0.0,0,0.0,3,27.0,0.066666667,0.1,0.0,0.6,May,2,2,1,3,Returning_Visitor,0,3,27.0,0.9999999996666666,0.999999999962963,8.999999997,0.0,0.0,0.03333333300000001,0.006666666700000001,0.0,0.0,3.332204510175204,3.332204510175204,1.3862943611198906,0
0,0.0,0,0.0,27,520.0,0.0,0.003703704,0.0,0.0,Nov,8,2,3,20,New_Visitor,0,27,520.0,0.999999999962963,0.999999999998077,19.259259258545953,0.0,0.0,0.003703704,0.0,0.0,0.0,6.255750041753367,6.255750041753367,3.332204510175204,1
4,22.5,0,0.0,15,362.6333333,0.028571429,0.039285714,0.0,0.0,Dec,3,2,2,3,Returning_Visitor,0,19,385.1333333,0.7894736841689751,0.9415786740447751,20.270175435775254,0.2666666666488889,0.0,0.010714285,0.001122448988265306,3.1570004211501135,0.0,5.896146033843934,5.956182732877016,2.995732273553991,0
1,7.5,0,0.0,63,3060.055556,0.024623656,0.03604734,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,0,64,3067.555556,0.9843749999846191,0.9975550565053898,47.93055556175108,0.01587301587276392,0.0,0.011423683999999996,0.00088761729987504,2.1400661634962708,0.0,8.026515088405016,8.028962226928412,4.174387269895637,0
2,23.8,0,0.0,6,135.2,0.0,0.025,0.0,0.0,Sep,2,5,3,1,New_Visitor,0,8,159.0,0.74999999990625,0.8503144654034571,19.874999997515626,0.33333333327777775,0.0,0.025,0.0,3.2108436531709366,0.0,4.9141243937154115,5.075173815233827,2.1972245773362196,0
2,844.0,0,0.0,6,192.5,0.05,0.075,0.0,0.6,May,3,2,6,2,Returning_Visitor,0,8,1036.5,0.74999999990625,0.18572117703792984,129.56249998380468,0.33333333327777775,0.0,0.024999999999999994,0.00375,6.739336627357174,0.0,5.2652775124698366,6.944569252104853,2.1972245773362196,0
2,101.5,0,0.0,26,572.8809524,0.0,0.007692308,0.0,0.0,May,2,4,3,2,New_Visitor,1,28,674.3809524,0.9285714285382654,0.8494915972350208,24.08503401342553,0.07692307692011835,0.0,0.007692308,0.0,4.629862798578463,0.0,6.352421974809213,6.5152769055993875,3.367295829986474,0
3,69.0,0,0.0,37,769.0,0.0,0.004273504,47.93128205,0.0,May,3,2,3,2,New_Visitor,1,40,838.0,0.9249999999768751,0.9176610978509336,20.94999999947625,0.08108108107888971,0.0,0.004273504,0.0,4.248495242049359,0.0,6.646390514847729,6.732210706467206,3.713572066704308,1
12,196.8571429,0,0.0,59,1533.025834,0.00721393,0.0322986,6.048714136,0.0,Nov,2,2,1,1,Returning_Visitor,1,71,1729.8829769000001,0.8309859154812537,0.8862020463062421,24.364548970079372,0.2033898305050273,0.0,0.025084669999999996,0.000232999839498,5.287545269782732,0.0,7.335650822724117,7.456386948558178,4.276666119016055,0
0,0.0,0,0.0,40,1111.245175,0.01475,0.020429089,0.0,0.0,May,3,2,1,2,Returning_Visitor,0,40,1111.245175,0.9999999999750001,0.9999999999991002,27.781129374305475,0.0,0.0,0.005679089000000002,0.00030132906275,0.0,0.0,7.014135931623247,7.014135931623247,3.713572066704308,0
1,33.5,0,0.0,37,1702.916667,0.0,0.009047619,0.0,0.0,Nov,2,4,3,2,New_Visitor,0,38,1736.416667,0.9736842105006926,0.9807073955015311,45.69517544616592,0.027027027026296568,0.0,0.009047619,0.0,3.5409593240373143,0.0,7.440684801850682,7.460154614849912,3.6635616461296463,0
0,0.0,0,0.0,3,23.0,0.066666667,0.1,0.0,0.6,May,3,2,1,3,Returning_Visitor,0,3,23.0,0.9999999996666666,0.9999999999565218,7.666666664111111,0.0,0.0,0.03333333300000001,0.006666666700000001,0.0,0.0,3.1780538303479458,3.1780538303479458,1.3862943611198906,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,7,13,Returning_Visitor,0,1,0.0,0.9999999989999999,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.6931471805599453,0
5,316.5,4,185.5,144,5757.853961,0.002968037,0.014030074,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,0,153,6259.853961,0.9411764705820839,0.9198064358803785,40.914078176203176,0.0347222222219811,0.02777777777758488,0.011062037,4.1641778744738e-05,5.760477818332746,5.2284312390838705,8.658493768789588,8.742071870285605,5.0369526024136295,0
2,54.5,4,29.5,11,1055.75,0.0,0.026666667,0.0,0.0,Dec,2,2,1,2,New_Visitor,0,17,1139.75,0.6470588234913495,0.9262996271103959,67.04411764311506,0.18181818180165288,0.36363636360330576,0.026666667,0.0,4.0163830207523885,3.417726683613366,6.962953439446899,7.039441219807512,2.8903717578961645,0
0,0.0,0,0.0,35,1231.160256,0.005714286,0.023619048,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,35,1231.160256,0.9999999999714286,0.9999999999991878,35.176007313280685,0.0,0.0,0.017904762,0.000134965995319728,0.0,0.0,7.1165242135561435,7.1165242135561435,3.58351893845611,0
3,124.0,0,0.0,0,0.0,0.0,0.033333333,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,0,3,124.0,0.0,0.0,41.33333331955556,10.0,0.0,0.033333333,0.0,4.8283137373023015,0.0,0.0,4.8283137373023015,1.3862943611198906,0
0,0.0,0,0.0,8,100.0,0.075,0.125,0.0,1.0,May,2,5,1,11,Returning_Visitor,1,8,100.0,0.999999999875,0.99999999999,12.4999999984375,0.0,0.0,0.05,0.009375,0.0,0.0,4.61512051684126,4.61512051684126,2.1972245773362196,0
0,0.0,0,0.0,14,197.5,0.021428571,0.042857143,0.0,0.4,May,2,2,1,1,Returning_Visitor,0,14,197.5,0.9999999999285715,0.9999999999949367,14.107142856135203,0.0,0.0,0.021428572,0.000918367331632653,0.0,0.0,5.290789100127245,5.290789100127245,2.70805020110221,0
0,0.0,0,0.0,6,319.0,0.0,0.05,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,1,6,319.0,0.9999999998333333,0.9999999999968653,53.16666665780556,0.0,0.0,0.05,0.0,0.0,0.0,5.768320995793772,5.768320995793772,1.9459101490553132,0
0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.0,May,2,2,1,1,Returning_Visitor,0,2,14.0,0.9999999995,0.9999999999285715,6.9999999965,0.0,0.0,0.1,0.0,0.0,0.0,2.70805020110221,2.70805020110221,1.0986122886681098,0
2,34.4,0,0.0,18,379.6166667,0.035,0.059166667,0.0,0.0,Jul,2,2,6,1,Returning_Visitor,0,20,414.0166667,0.899999999955,0.9169115575102115,20.700833333964958,0.11111111110493826,0.0,0.024166666999999996,0.002070833345,3.5667118201397288,0.0,5.941792744497068,6.028318680147169,3.044522437723423,0
0,0.0,0,0.0,2,55.0,0.0,0.05,0.0,0.4,May,3,2,1,13,Returning_Visitor,0,2,55.0,0.9999999995,0.9999999999818182,27.49999998625,0.0,0.0,0.05,0.0,0.0,0.0,4.02535169073515,4.02535169073515,1.0986122886681098,0
7,170.0,0,0.0,27,1342.666667,0.003333333,0.023333333,29.35629782,0.0,Mar,2,2,1,3,Returning_Visitor,0,34,1512.666667,0.7941176470354672,0.8876156897553374,44.490196086926765,0.25925925924965704,0.0,0.02,7.7777768888889e-05,5.14166355650266,0.0,7.203157474697133,7.322290242650057,3.5553480614894135,1
0,0.0,0,0.0,3,514.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,3,514.0,0.9999999996666666,0.9999999999980544,171.33333327622222,0.0,0.0,0.066666667,0.0,0.0,0.0,6.244166900663736,6.244166900663736,1.3862943611198906,0
0,0.0,0,0.0,6,551.0,0.033333333,0.05,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,0,6,551.0,0.9999999998333333,0.9999999999981851,91.83333331802778,0.0,0.0,0.016666667000000003,0.00166666665,0.0,0.0,6.313548046277095,6.313548046277095,1.9459101490553132,0
0,0.0,1,0.0,23,489.25,0.00173913,0.032173913,0.0,0.0,May,2,5,5,2,Returning_Visitor,0,24,489.25,0.9583333332934028,0.9999999999979561,20.385416665817274,0.0,0.04347826086767486,0.030434783,5.5954617315689994e-05,0.0,0.0,6.1949154650764555,6.1949154650764555,3.2188758248682006,0
1,2.0,0,0.0,5,86.6,0.0,0.1,0.0,0.0,Sep,3,2,3,2,Returning_Visitor,0,6,88.6,0.8333333331944445,0.9774266365578168,14.766666664205555,0.19999999996,0.0,0.1,0.0,1.0986122886681098,0.0,4.472780997942346,4.4953553199808844,1.9459101490553132,0
2,21.0,0,0.0,33,682.9583333,0.008823529,0.025653595,0.0,0.0,Dec,3,2,9,2,New_Visitor,0,35,703.9583333,0.9428571428302042,0.9701686889584404,20.1130952365682,0.06060606060422406,0.0,0.016830066,0.000226355239436755,3.091042453358316,0.0,6.527896999539012,6.558138699363567,3.58351893845611,0
1,0.0,0,0.0,39,2487.5,0.017105263,0.047105263,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,40,2487.5,0.974999999975625,0.999999999999598,62.18749999844532,0.02564102564036818,0.0,0.030000000000000002,0.0008057479122991689,0.0,0.0,7.819435398298609,7.819435398298609,3.713572066704308,0
1,4.0,0,0.0,43,1418.5,0.0,0.018181818,0.0,0.0,Mar,4,1,2,3,Returning_Visitor,1,44,1422.5,0.9772727272505166,0.9971880492084378,32.329545453810695,0.02325581395294754,0.0,0.018181818,0.0,1.6094379124341003,0.0,7.258059975913026,7.260873906718092,3.8066624897703196,0
0,0.0,0,0.0,6,109.25,0.0,0.033333333,0.0,0.0,Dec,8,13,9,20,Other,0,6,109.25,0.9999999998333333,0.9999999999908467,18.20833333029861,0.0,0.0,0.033333333,0.0,0.0,0.0,4.702750514326955,4.702750514326955,1.9459101490553132,0
3,41.0,0,0.0,32,1130.84697,0.014705882,0.01806184,0.0,0.0,May,1,1,2,3,Returning_Visitor,1,35,1171.84697,0.9142857142595919,0.9650124964687454,33.481341999043394,0.09374999999707033,0.0,0.003355957999999999,0.00026561528774288,3.7376696182833684,0.0,7.031606064112376,7.067189379784726,3.58351893845611,0
2,53.5,0,0.0,16,681.5,0.0,0.022916667,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,0,18,735.0,0.8888888888395061,0.92721088435248,40.833333331064814,0.1249999999921875,0.0,0.022916667,0.0,3.9982007016691985,0.0,6.525762527059115,6.601230118728877,2.9444389791664403,0
1,5.0,0,0.0,58,2492.22402,0.008939014,0.025864237,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0,59,2497.22402,0.9830508474409653,0.9979977767469184,42.325830846740246,0.017241379310047565,0.0,0.016925223000000003,0.000231200776642318,1.791759469228055,0.0,7.821331939093325,7.8233353664083305,4.0943445622221,0
0,0.0,0,0.0,9,668.0,0.0,0.022222222,0.0,0.0,Nov,2,4,9,6,Returning_Visitor,0,9,668.0,0.9999999998888889,0.999999999998503,74.22222221397531,0.0,0.0,0.022222222,0.0,0.0,0.0,6.505784060128229,6.505784060128229,2.302585092994046,0
0,0.0,0,0.0,6,61.0,0.0,0.066666667,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,0,6,61.0,0.9999999998333333,0.9999999999836067,10.166666664972222,0.0,0.0,0.066666667,0.0,0.0,0.0,4.127134385045092,4.127134385045092,1.9459101490553132,0
3,53.0,2,7.0,24,678.0,0.0,0.014814815,20.13555556,0.0,May,2,5,3,2,Returning_Visitor,0,29,738.0,0.8275862068680143,0.918699186990625,25.448275861191437,0.12499999999479167,0.0833333333298611,0.014814815,0.0,3.9889840465642745,2.0794415416798357,6.520621127558696,6.6052979209482015,3.4011973816621555,1
0,0.0,1,172.0,21,564.5,0.0,0.042965368,0.0,0.8,May,3,3,2,1,Returning_Visitor,0,22,736.5,0.9545454545020661,0.766463000677846,33.477272725751035,0.0,0.04761904761678005,0.042965368,0.0,0.0,5.153291594497779,6.3377102955561755,6.603266088213975,3.1354942159291497,0
3,20.16666667,0,0.0,87,2467.256349,0.000189394,0.019568765,11.6803149,0.0,Dec,4,2,1,2,Returning_Visitor,0,90,2487.4230156699996,0.9666666666559259,0.9918925464048745,27.63803350713735,0.0344827586202933,0.0,0.019379371,3.70620667841e-06,3.0524276173880165,0.0,7.811267248756051,7.819404461782306,4.51085950651685,0
0,0.0,0,0.0,17,701.5424242,0.013333333,0.026666667,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,0,17,701.5424242,0.9999999999411765,0.9999999999985746,41.26720142110193,0.0,0.0,0.013333334000000002,0.000355555551111111,0.0,0.0,6.554705789704764,6.554705789704764,2.8903717578961645,0
3,117.5,0,0.0,14,285.4166667,0.0,0.00625,0.0,0.0,May,3,2,1,2,New_Visitor,1,17,402.9166667,0.8235294117162629,0.7083764219458426,23.700980392723473,0.21428571427040816,0.0,0.00625,0.0,4.774912960575186,0.0,5.657447627178215,6.001208586139901,2.8903717578961645,0
10,85.04,0,0.0,114,2139.156647,0.0,0.009414895,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,124,2224.1966469999998,0.9193548387022632,0.9617659705963212,17.93706973372631,0.08771929824484456,0.0,0.009414895,0.0,4.454812304399529,0.0,7.668634304869652,7.707600571369156,4.8283137373023015,0
2,45.0,2,31.0,47,1541.327451,0.000653595,0.023288614,0.0,0.8,May,3,3,8,4,Returning_Visitor,0,51,1617.327451,0.9215686274329105,0.9530088975154896,31.712302960162507,0.04255319148845632,0.04255319148845632,0.022635019,1.5221321667329998e-05,3.828641396489095,3.4657359027997265,7.341047886313311,7.389148457241235,3.9512437185814275,0
3,75.0,0,0.0,3,74.0,0.0,0.02,0.0,0.0,May,3,2,1,2,Returning_Visitor,0,6,149.0,0.49999999991666666,0.49664429529868026,24.833333329194446,0.9999999996666666,0.0,0.02,0.0,4.330733340286331,0.0,4.31748811353631,5.0106352940962555,1.9459101490553132,0
0,0.0,0,0.0,78,1781.69697,0.003205128,0.015811966,0.0,0.0,Mar,2,2,8,3,Returning_Visitor,0,78,1781.69697,0.9999999999871795,0.9999999999994388,22.842268845860996,0.0,0.0,0.012606838,5.0679374961647994e-05,0.0,0.0,7.48588264828733,7.48588264828733,4.3694478524670215,0
0,0.0,0,0.0,9,183.3333333,0.0,0.022222222,0.0,0.0,Dec,2,10,4,1,Returning_Visitor,0,9,183.3333333,0.9999999998888889,0.9999999999945455,20.370370364403293,0.0,0.0,0.022222222,0.0,0.0,0.0,5.216745712673394,5.216745712673394,2.302585092994046,0
2,9.6,3,118.1,10,184.1,0.0,0.035714286,0.0,0.0,June,2,2,8,4,Returning_Visitor,0,15,311.79999999999995,0.6666666666222222,0.590442591402853,20.786666665280887,0.19999999998,0.29999999997,0.035714286,0.0,2.3608540011180215,4.779963476361254,5.220896219579452,5.745564008671156,2.772588722239781,0
6,148.8,4,81.33333333,29,1715.687897,0.010909091,0.027138047,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,0,39,1945.8212303300002,0.7435897435706772,0.8817294570828316,49.89285205846429,0.20689655171700358,0.13793103447800237,0.016228956,0.00029605142428527697,5.00930107108312,4.410776047919382,7.448152072097665,7.573953183144341,3.6888794541139363,0
1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473118,0.0,Mar,2,2,3,2,Returning_Visitor,1,31,2138.7619050000003,0.935483870937565,0.8962016297924961,68.99231951390348,0.03448275861950059,0.03448275861950059,0.012258064,0.00012070759535900101,5.0689042022202315,4.174387269895637,7.558914110615731,7.668449842480323,3.4657359027997265,1
0,0.0,0,0.0,37,785.3833333,0.05,0.079573935,0.0,0.6,May,2,2,3,11,Returning_Visitor,0,37,785.3833333,0.9999999999729731,0.9999999999987268,21.226576575101987,0.0,0.0,0.029573934999999996,0.00397869675,0.0,0.0,6.667444374941023,6.667444374941023,3.6375861597263857,0
1,67.5,0,0.0,12,592.25,0.0,0.018181818,218.8649096,0.0,Dec,1,1,5,3,New_Visitor,0,13,659.75,0.9230769230059171,0.897688518376813,50.74999999609615,0.08333333332638888,0.0,0.018181818,0.0,4.22683374526818,0.0,6.385615895315873,6.493375553484398,2.6390573296152584,1
1,7.0,0,0.0,7,151.5,0.0,0.025,50.9925,0.0,May,2,2,1,1,Returning_Visitor,0,8,158.5,0.874999999890625,0.95583596213908,19.81249999752344,0.1428571428367347,0.0,0.025,0.0,2.0794415416798357,0.0,5.0271645960474665,5.072043922224899,2.1972245773362196,1
0,0.0,0,0.0,18,587.7333333,0.0,0.022222222,32.52380772,0.0,Nov,2,2,7,4,Returning_Visitor,1,18,587.7333333,0.9999999999444444,0.9999999999982986,32.65185184818601,0.0,0.0,0.022222222,0.0,0.0,0.0,6.3779733363099735,6.3779733363099735,2.9444389791664403,1
0,0.0,0,0.0,11,281.9,0.02,0.04,0.0,0.0,Dec,1,8,1,6,Returning_Visitor,0,11,281.9,0.9999999999090909,0.9999999999964527,25.627272724942973,0.0,0.0,0.02,0.0008,0.0,0.0,5.645093478307522,5.645093478307522,2.4849066497880004,0
1,19.4,0,0.0,18,1077.373333,0.034126984,0.035714286,18.22752549,0.0,Nov,3,2,9,2,Returning_Visitor,0,19,1096.773333,0.9473684210027701,0.9823117508264742,57.724912260119744,0.05555555555246913,0.0,0.0015873019999999988,0.0012188208668934238,3.0155349008501706,0.0,6.983209011551106,7.001039164510858,2.995732273553991,0
0,0.0,0,0.0,10,386.5,0.0,0.01,0.0,0.0,Nov,2,4,6,8,Returning_Visitor,0,10,386.5,0.9999999999,0.9999999999974127,38.649999996135,0.0,0.0,0.01,0.0,0.0,0.0,5.959715848793402,5.959715848793402,2.3978952727983707,0
2,28.0,2,175.5,27,1253.333333,0.006666667,0.014666667,39.7173,0.0,Mar,2,2,1,2,Returning_Visitor,0,31,1456.833333,0.8709677419073881,0.8603134652460205,46.99462364364533,0.07407407407133058,0.07407407407133058,0.008,9.7777784888889e-05,3.367295829986474,5.173320876373351,7.134359501659582,7.28470659396315,3.4657359027997265,1
0,0.0,0,0.0,20,469.9761905,0.02,0.064,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,20,469.9761905,0.99999999995,0.9999999999978723,23.49880952382506,0.0,0.0,0.044,0.00128,0.0,0.0,6.154807541783261,6.154807541783261,3.044522437723423,0
0,0.0,0,0.0,2,1207.0,0.0,0.05,0.0,0.0,May,3,3,3,1,Returning_Visitor,0,2,1207.0,0.9999999995,0.9999999999991716,603.49999969825,0.0,0.0,0.05,0.0,0.0,0.0,7.0967213784947605,7.0967213784947605,1.0986122886681098,0
0,0.0,3,201.9,27,393.3,0.0,0.006666667,3.92827844,0.0,Sep,2,2,1,4,Returning_Visitor,0,30,595.2,0.89999999997,0.6607862903214704,19.83999999933867,0.0,0.11111111110699588,0.006666667,0.0,0.0,5.312713246831769,5.977112040883582,6.390576181243971,3.4339872044851463,1
0,0.0,0,0.0,9,232.8333333,0.033333333,0.046666667,0.0,0.0,May,1,1,3,1,Returning_Visitor,0,9,232.8333333,0.9999999998888889,0.9999999999957051,25.87037036379218,0.0,0.0,0.013333334000000002,0.001555555551111111,0.0,0.0,5.454608610731854,5.454608610731854,2.302585092994046,0
0,0.0,0,0.0,7,128.3333333,0.0,0.057142857,0.0,0.0,May,4,1,3,3,Returning_Visitor,0,7,128.3333333,0.9999999998571428,0.9999999999922079,18.33333332595238,0.0,0.0,0.057142857,0.0,0.0,0.0,4.862393050697432,4.862393050697432,2.0794415416798357,0
2,33.86666667,4,32.7,109,1759.686519,0.0,0.009734513,48.73081038,0.0,Oct,4,1,3,6,Returning_Visitor,0,115,1826.25318567,0.9478260869482797,0.96355014343395,15.880462483948865,0.018348623853042673,0.036697247706085345,0.009734513,0.0,3.5515312630583153,3.517497837358316,7.47345907958924,7.510569126782158,4.7535901911063645,1
0,0.0,0,0.0,9,210.5,0.044444444,0.071111111,0.0,0.2,May,2,5,1,3,Returning_Visitor,0,9,210.5,0.9999999998888889,0.9999999999952495,23.388888886290122,0.0,0.0,0.026666667000000005,0.003160493790617284,0.0,0.0,5.354224998486333,5.354224998486333,2.302585092994046,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,2,0.0,0.9999999995,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,1.0986122886681098,0
4,99.33333333,1,103.8,40,2011.966667,0.018181818,0.023484848,9.869649371,0.0,Oct,2,2,1,20,Returning_Visitor,0,45,2215.10000033,0.8888888888691359,0.9082960889798898,49.224444450683905,0.0999999999975,0.024999999999375,0.00530303,0.000426997232093664,4.608497976047543,4.6520537718869415,7.60736486663533,7.703504173351712,3.828641396489095,1
1,61.5,0,0.0,13,949.75,0.0,0.007692308,51.75775772,0.0,Dec,1,1,1,2,New_Visitor,0,14,1011.25,0.928571428505102,0.939184177996599,72.23214285198341,0.07692307691715976,0.0,0.007692308,0.0,4.135166556742356,0.0,6.857251146808369,6.919930854912271,2.70805020110221,1
0,0.0,0,0.0,8,650.25,0.0,0.025,0.0,0.0,Nov,6,2,1,3,Returning_Visitor,0,8,650.25,0.999999999875,0.9999999999984621,81.28124998983985,0.0,0.0,0.025,0.0,0.0,0.0,6.478893593067577,6.478893593067577,2.1972245773362196,0
4,91.0,3,135.5,69,3596.933967,0.004761905,0.00985167,0.0,0.0,May,1,1,1,4,Returning_Visitor,0,76,3823.433967,0.9078947368301592,0.9407600596856494,50.308341670390675,0.05797101449191346,0.043478260868935095,0.005089765,4.691271663135e-05,4.5217885770490405,4.916324614625014,8.188115061646123,8.249165752826489,4.343805421853684,0
4,49.3,0,0.0,9,283.7,0.018181818,0.036363636,0.0,0.0,June,1,1,3,3,Returning_Visitor,0,13,333.0,0.6923076922544379,0.8519519519493935,25.6153846134142,0.4444444443950617,0.0,0.018181818,0.0006611570115702479,3.9180050771056933,0.0,5.651435994283992,5.811140992976701,2.6390573296152584,0
0,0.0,0,0.0,11,296.5,0.036363636,0.081818182,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,11,296.5,0.9999999999090909,0.9999999999966274,26.95454545209504,0.0,0.0,0.045454546000000005,0.0029752065884297517,0.0,0.0,5.695414224985685,5.695414224985685,2.4849066497880004,0
1,0.0,0,0.0,21,658.25,0.035497835,0.057482993,0.0,0.0,Nov,3,2,5,13,Returning_Visitor,0,22,658.25,0.9545454545020661,0.9999999999984809,29.920454544094525,0.04761904761678005,0.0,0.021985158000000005,0.002040521800820155,0.0,0.0,6.491102825233396,6.491102825233396,3.1354942159291497,0
1,29.0,0,0.0,20,451.9333333,0.014285714,0.020634921,0.0,0.4,May,3,2,1,2,Returning_Visitor,0,21,480.9333333,0.9523809523356009,0.9397005821951421,22.901587298909448,0.0499999999975,0.0,0.006349207000000001,0.000294784579818594,3.4011973816621555,0.0,6.115744947544725,6.177805791828921,3.091042453358316,0
14,574.4511905,0,0.0,41,2688.864762,0.0,0.011853002,36.96220452,0.0,Sep,3,2,3,4,Returning_Visitor,0,55,3263.3159525,0.7454545454409918,0.8239670326556209,59.33301731710304,0.341463414625818,0.0,0.011853002,0.0,6.355154412228069,0.0,7.897246196982645,8.090805510572054,4.02535169073515,1
7,81.25,0,0.0,37,1500.422543,0.014634146,0.015338753,39.03580426,0.0,Mar,2,4,1,2,Returning_Visitor,0,44,1581.672543,0.8409090908899794,0.9486303278383782,35.94710324918302,0.18918918918407598,0.0,0.0007046069999999995,0.00022446955085993802,4.409763389645481,0.0,7.3141682996791735,7.366870179986317,3.8066624897703196,0
1,140.5,0,0.0,19,1475.166667,0.02037037,0.043333333,16.9796231,0.0,Nov,3,2,2,10,Returning_Visitor,0,20,1615.666667,0.9499999999525,0.913038993209041,80.78333334596083,0.052631578944598335,0.0,0.022962963000000003,0.00088271602654321,4.952299717083292,0.0,7.297203916807338,7.3881216954696045,3.044522437723423,0
0,0.0,0,0.0,68,2614.209722,0.0,0.006942149,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,1,68,2614.209722,0.9999999999852941,0.9999999999996175,38.4442606170817,0.0,0.0,0.006942149,0.0,0.0,0.0,7.869099572900796,7.869099572900796,4.23410650459726,0
0,0.0,0,0.0,3,80.0,0.166666667,0.177777778,0.0,0.0,Nov,1,1,6,1,Returning_Visitor,0,3,80.0,0.9999999996666666,0.9999999999875,26.66666665777778,0.0,0.0,0.011111111000000007,0.029629629725925925,0.0,0.0,4.394449154672439,4.394449154672439,1.3862943611198906,0
1,14.5,0,0.0,24,1277.842857,0.0,0.016073781,0.0,0.0,Nov,3,2,1,2,New_Visitor,1,25,1292.342857,0.9599999999616,0.9887800672070501,51.69371427793226,0.04166666666493055,0.0,0.016073781,0.0,2.740840023925201,0.0,7.153710930074233,7.164985507581892,3.258096538021482,0
0,0.0,0,0.0,51,2786.916667,0.003921569,0.011764706,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,0,51,2786.916667,0.9999999999803922,0.9999999999996412,54.64542484206578,0.0,0.0,0.007843137,4.613610634371399e-05,0.0,0.0,7.933049881548481,7.933049881548481,3.9512437185814275,0
0,0.0,0,0.0,9,78.25,0.077777778,0.088888889,0.0,0.0,May,1,1,3,2,Returning_Visitor,1,9,78.25,0.9999999998888889,0.9999999999872204,8.694444443478394,0.0,0.0,0.011111110999999993,0.006913580275308642,0.0,0.0,4.37260741275739,4.37260741275739,2.302585092994046,0
0,0.0,0,0.0,16,340.65,0.060416667,0.063690476,0.0,0.0,Sep,3,2,2,3,Returning_Visitor,1,16,340.65,0.9999999999375,0.9999999999970645,21.290624998669333,0.0,0.0,0.0032738089999999956,0.0038479662795634917,0.0,0.0,5.833786821226787,5.833786821226787,2.833213344056216,0
3,102.8,0,0.0,25,1109.233333,0.0,0.001666667,61.30486592,0.0,Aug,2,2,6,5,New_Visitor,0,28,1212.0333329999999,0.8928571428252551,0.9151838508051039,43.286904748454035,0.1199999999952,0.0,0.001666667,0.0,4.642465970731788,0.0,7.0123254821252825,7.1008793883686305,3.367295829986474,1
2,59.0,0,0.0,20,497.5388889,0.0,0.015,0.0,0.0,May,1,1,3,4,Returning_Visitor,1,22,556.5388889000001,0.9090909090495868,0.8939876418743933,25.297222221577403,0.099999999995,0.0,0.015,0.0,4.0943445622221,0.0,6.211681598194635,6.323532256775885,3.1354942159291497,0
1,49.0,0,0.0,4,2210.5,0.0,0.013333333,0.0,0.0,May,1,1,1,3,Returning_Visitor,1,5,2259.5,0.79999999984,0.97831378623546,451.89999990961996,0.2499999999375,0.0,0.013333333,0.0,3.912023005428146,0.0,7.701426297308381,7.7233413067346595,1.791759469228055,0
